title,longitude,latitude,coord_type,metrotype,type2,category,category_en,url,ak,geotable_id
郭公庄,116.303039,39.824182,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdguogongzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
黄渠,116.584917,39.929937,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdhuangqu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
双桥,116.583332,39.915885,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdshuangqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西二旗,116.312615,40.058922,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdxierqi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
霍营,116.366721,40.077129,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdhuoying.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
大瓦窑,116.246953,39.865215,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zddawayao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天通苑,116.419233,40.081478,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdtiantongyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
亦庄桥,116.486851,39.808826,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdyizhuangqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
亦庄文化园,116.49701,39.812839,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdyizhuangwenhuayuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
八角游乐园,116.21939,39.913076,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdbajiaoyouleyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
回龙观,116.34232,40.076428,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdhuilongguan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
大葆台,116.29816,39.814112,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zddabaotai.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
回龙观东大街,116.369307,40.086017,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdhuilongguandongdajie.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
龙泽,116.326173,40.076647,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdlongze.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天通苑北,116.419385,40.089597,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdtiantongyuanbei.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西红门,116.335169,39.795445,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdxihongmen.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
万源街,116.511928,39.809251,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdwanyuanjie.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
孙河,116.54104,40.051264,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdsunhe.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
常营,116.605447,39.93151,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdchangying.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
管庄,116.605782,39.914907,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdguanzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
平西府,116.357247,40.095792,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdpingxifu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
古城,116.197072,39.913414,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdgucheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
育知路,116.333898,40.09371,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdyuzhilu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
荣京东街,116.519744,39.799616,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdrongjingdongjie.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
高米店北,116.337331,39.779548,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdgaomidianbei.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
园博园,116.208364,39.867099,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdyuanboyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
高米店南,116.351177476,39.7760488842,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdgaomidiannan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
草房,116.622546,39.930673,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdcaofang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
苹果园,116.18407,39.932391,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdpingguoyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
八里桥,116.625141,39.912218,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdbaliqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
荣昌东街,116.528038,39.789194,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdrongchangdongjie.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
高米店南,116.33841,39.769059,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdgaomidiannan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
张郭庄,116.193406,39.864102,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdzhangguozhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
生命科学园,116.30055,40.100975,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdshengmingkexueyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
国展,116.561721,40.075932,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdguozhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
朱辛庄,116.320135,40.110335,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdzhouxinzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
通州北苑,116.64361,39.910064,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdtongzhoubeiyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
枣园,116.338975,39.759079,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdzaoyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
同济南路,116.546383,39.779147,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdtongjinanlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
果园,116.653044,39.89966,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdguoyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
稻田,116.225429,39.800509,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zddaotian.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
花梨坎,116.564223,40.090312,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdhualihem.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
经海路,116.568912,39.789493,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdjinghailu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
清源路,116.339019,39.748354,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdqingyuanlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
次渠,116.597911,39.809191,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdciqu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
次渠南,116.587934,39.800804,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdciqunan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
九棵树,116.663898,39.896424,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdjiukeshu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
T3航站楼,116.621643,40.058878,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdT3hangzhanlou.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
黄村西大街,116.339128,39.73738,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdhuangcunxidajie.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
T2航站楼,116.599563,40.085492,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdT2hangzhanlou.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
梨园,116.675218,39.889716,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdliyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
巩华城,116.300434,40.137318,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdgonghuacheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
黄村火车站,116.339482,39.728326,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdhuangcunhuochezhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
长阳,116.219263,39.769411,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdchangyang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
后沙峪,116.570793,40.119865,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdhoushayu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
临河里,116.685467,39.881239,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdlinheli.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
义和庄,116.325538,39.718297,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdyihezhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
土桥,116.69298,39.877629,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdtuqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
沙河,116.295058,40.154693,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdshahe.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
篱笆房,116.195928,39.766697,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdlibafang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
广阳城,116.191395,39.754016,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdguangyangcheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
沙河高教园,116.286757,40.171012,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdshahegaojiaoyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
生物医药基地,116.328329,39.692307,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdshengwuyiyaojidi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
南法信,116.61503,40.134246,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdnanfaxin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
良乡大学城北,116.189861,39.736109,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdliangxiangdaxuechengbei.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天宫院,116.326437,39.676122,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdtiangongyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
良乡大学城,116.182872,39.729499,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdliangxiangdaxuecheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
石门,116.647499,40.136314,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdshimen.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
良乡大学城西,116.162684,39.7296,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdliangxiangdaxuechengxi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
顺义,116.663478,40.136138,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdshunyi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
良乡南关,116.147255,39.72947,3,1,1,地铁,metro,http://bj.bendibao.com/ditie/zdliangxiangnanguan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
南邵,116.293505,40.21343,3,3,1,地铁,metro,http://bj.bendibao.com/ditie/zdnanshao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
苏庄,116.131898,39.729197,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdsuzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
俸伯,116.69145,40.138304,3,2,1,地铁,metro,http://bj.bendibao.com/ditie/zdfengbo.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
刘园,117.1222,39.214338,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdliuyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西横堤,117.128219,39.20644,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdxihengdi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
果酒厂,117.134561,39.198248,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdguojiuchang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
本溪路,117.145808,39.19165,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdbeneilu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
丰产河,117.245997,39.243464,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdfengchanhe.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
曹庄,117.0984,39.151343,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdcaozhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
华北集团,117.234247,39.233418,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdhuabeijituan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
勤俭道,117.160253,39.184141,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdqinjiandao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
卞兴,117.116025,39.152294,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdbianxin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小淀,117.265311,39.245853,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdxiaodian.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天士力,117.220952,39.212274,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdtianshili.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
洪湖里,117.168661,39.176758,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdhonghuli.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
芥园西道,117.127685,39.148125,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdjieyuanxidao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
宜兴埠,117.225049,39.203104,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdyixinbu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
张兴庄,117.22088,39.198729,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhangxinzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西站,117.173027,39.162366,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdxizhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
铁东路,117.214323,39.186663,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdtiedonglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
咸阳路,117.143333,39.143802,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdxianyanglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
长虹公园,117.157634,39.143676,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdchanghonggongyuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西北角,117.178363,39.152071,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdxibeijiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
北站,117.215131,39.172399,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdbeizhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
广开四马路,117.169618,39.143579,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdguangkaisimalu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中山路,117.211808,39.168609,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhongshanlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西南角,117.178726,39.142907,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdxinanjiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
鼓楼,117.190207,39.142641,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdgulou.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
二纬路,117.181381,39.136401,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zderweilu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
金狮桥,117.215221,39.156538,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdjinshiqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东南角,117.197052,39.142123,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zddongnanjiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
海光寺,117.184166,39.127991,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdhaiguangsi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天津站,117.218581,39.144493,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdtianjinzhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
高新区,117.105179,39.078495,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdgaoxinqiu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
华苑,117.135829,39.093968,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdhuayuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
鞍山道,117.194406,39.126046,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdanshandao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
王顶堤,117.146249,39.098504,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdwangdingdi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
津湾广场,117.214179,39.137008,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdjinwanguangchang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
和平路,117.211323,39.132404,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdhepinglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
远洋国际中心,117.228641,39.142931,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdyuanyangguojizhongxin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
红旗南路,117.155394,39.09884,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdhongqinanlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
大学城,117.118743,39.078649,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zddaxuecheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
顺驰桥,117.241002,39.147702,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdshunchiqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
营口道,117.204046,39.124372,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdyingkoudao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
西康路,117.193662,39.11729,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdxikanglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
大王庄,117.225264,39.133552,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zddawangzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
靖江路,117.250398,39.149185,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdjingjianglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
周邓纪念馆,117.17,39.098644,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhoudengjinianguan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
翠阜新村,117.263334,39.15015,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdcuifuxincun.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
吴家窑,117.19253,39.106064,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdwujiayao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
十一经路,117.230043,39.127842,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdshiyijinglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
天塔,117.184912,39.101262,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdtianta.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小白楼,117.222218,39.120784,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdxiaobailou.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
屿东城,117.286348,39.15327,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdyudongcheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
下瓦房,117.229296,39.11156,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdxiawafang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
直沽,117.240356,39.117234,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhigu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
登州路,117.302751,39.157299,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zddengzhoulu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
国山路,117.315399,39.16018,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdguoshanlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
南楼,117.230195,39.102335,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdnanlou.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东兴路,117.248548,39.110039,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zddongxinlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
空港经济区,117.340965,39.164516,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdkonggangjingjiqiu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
土城,117.238369,39.095657,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdtucheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
中山门,117.270409,39.107144,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhongshanmen.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
陈塘庄,117.254844,39.089749,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdchentangzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
一号桥,117.288986,39.101853,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdyihaoqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
复兴门,117.266702,39.08321,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdfuxinmen.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
二号桥,117.299281,39.100915,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zderhaoqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
华山里,117.268391,39.07216,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdhuashanli.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
财经大学,117.283464,39.069765,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdcaijingdaxue.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
新立,117.342273,39.09194,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdxinli.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
双林,117.299382,39.062342,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdshuanglin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东丽开发区,117.363366,39.085793,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zddonglikaifaqiu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
小东庄,117.410006,39.070095,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdxiaodongzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
军粮城,117.462323,39.054056,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdjunliangcheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
钢管公司,117.510526,39.046001,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdgangguangongsi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
胡家园,117.613616,39.047009,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdhujiayuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
塘沽站,117.667622,39.035198,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdtangguzhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
泰达,117.686235,39.031302,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdtaida.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
市民广场,117.709088,39.024561,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdshiminguangchang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
东海路,117.743043,39.046771,3,1,1,地铁,metro,http://tj.bendibao.com/ditie/zddonghailu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
会展中心,117.73733,39.03566,3,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdhuizhanzhongxin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990
