title,longitude,latitude,coord_type,metrotype,type2,category,category_en,url,ak,geotable_id,poiID
"天津站",117.218581,39.144493,26,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdtianjinzhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934133988
"高新区",117.105179,39.078495,52,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdgaoxinqiu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134001
"华苑",117.135829,39.093968,25,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdhuayuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134024
"鞍山道",117.194406,39.126046,51,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdanshandao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134044
"王顶堤",117.146249,39.098504,28,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdwangdingdi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134070
"津湾广场",117.214179,39.137008,4,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdjinwanguangchang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134090
"和平路",117.211323,39.132404,27,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdhepinglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134102
"远洋国际中心",117.228641,39.142931,3,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdyuanyangguojizhongxin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134117
"红旗南路",117.155394,39.09884,13,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdhongqinanlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134156
"大学城",117.118743,39.078649,38,1,1,地铁,metro,http://tj.bendibao.com/ditie/zddaxuecheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134203
"顺驰桥",117.241002,39.147702,12,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdshunchiqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134246
"营口道",117.204046,39.124372,37,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdyingkoudao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134285
"西康路",117.193662,39.11729,15,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdxikanglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134298
"大王庄",117.225264,39.133552,41,3,1,地铁,metro,http://tj.bendibao.com/ditie/zddawangzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134323
"靖江路",117.250398,39.149185,14,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdjingjianglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134347
"周邓纪念馆",117.17,39.098644,40,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhoudengjinianguan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134361
"翠阜新村",117.263334,39.15015,17,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdcuifuxincun.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134390
"吴家窑",117.19253,39.106064,43,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdwujiayao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134411
"十一经路",117.230043,39.127842,16,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdshiyijinglu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134425
"天塔",117.184912,39.101262,42,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdtianta.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134445
"小白楼",117.222218,39.120784,20,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdxiaobailou.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134463
"屿东城",117.286348,39.15327,45,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdyudongcheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134486
"下瓦房",117.229296,39.11156,18,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdxiawafang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134503
"直沽",117.240356,39.117234,44,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhigu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134518
"登州路",117.302751,39.157299,39,2,1,地铁,metro,http://tj.bendibao.com/ditie/zddengzhoulu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134541
"国山路",117.315399,39.16018,15,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdguoshanlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134556
"南楼",117.230195,39.102335,38,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdnanlou.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134576
"东兴路",117.248548,39.110039,14,2,1,地铁,metro,http://tj.bendibao.com/ditie/zddongxinlu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134598
"空港经济区",117.340965,39.164516,42,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdkonggangjingjiqiu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134615
"土城",117.238369,39.095657,17,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdtucheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134629
"中山门",117.270409,39.107144,40,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdzhongshanmen.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134650
"陈塘庄",117.254844,39.089749,16,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdchentangzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134669
"一号桥",117.288986,39.101853,44,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdyihaoqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134682
"复兴门",117.266702,39.08321,19,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdfuxinmen.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134703
"二号桥",117.299281,39.100915,43,3,1,地铁,metro,http://tj.bendibao.com/ditie/zderhaoqiao.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134723
"华山里",117.268391,39.07216,18,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdhuashanli.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134749
"财经大学",117.283464,39.069765,46,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdcaijingdaxue.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134764
"新立",117.342273,39.09194,21,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdxinli.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134790
"双林",117.299382,39.062342,45,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdshuanglin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134799
"东丽开发区",117.363366,39.085793,20,3,1,地铁,metro,http://tj.bendibao.com/ditie/zddonglikaifaqiu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134814
"小东庄",117.410006,39.070095,31,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdxiaodongzhuang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134831
"军粮城",117.462323,39.054056,6,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdjunliangcheng.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134856
"钢管公司",117.510526,39.046001,29,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdgangguangongsi.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134882
"胡家园",117.613616,39.047009,5,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdhujiayuan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134898
"塘沽站",117.667622,39.035198,33,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdtangguzhan.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134918
"泰达",117.686235,39.031302,8,1,1,地铁,metro,http://tj.bendibao.com/ditie/zdtaida.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134937
"市民广场",117.709088,39.024561,32,2,1,地铁,metro,http://tj.bendibao.com/ditie/zdshiminguangchang.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134961
"东海路",117.743043,39.046771,7,1,1,地铁,metro,http://tj.bendibao.com/ditie/zddonghailu.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934134985
"会展中心",117.73733,39.03566,35,3,1,地铁,metro,http://tj.bendibao.com/ditie/zdhuizhanzhongxin.shtml,Ow5fqi6DQXmgD5PGSB7QBdHF,106990,934135007
